Filename,File_ID,Spectral Centroid,Spectral Bandwidth,Energy,Zero Crossing Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,LogMel_1,LogMel_2,LogMel_3,LogMel_4,LogMel_5,LogMel_6,LogMel_7,LogMel_8,LogMel_9,LogMel_10,LogMel_11,LogMel_12,LogMel_13,LogMel_14,LogMel_15,LogMel_16,LogMel_17,LogMel_18,LogMel_19,LogMel_20,LogMel_21,LogMel_22,LogMel_23,LogMel_24,LogMel_25,LogMel_26,LogMel_27,LogMel_28,LogMel_29,LogMel_30,LogMel_31,LogMel_32,LogMel_33,LogMel_34,LogMel_35,LogMel_36,LogMel_37,LogMel_38,LogMel_39,LogMel_40,LogMel_41,LogMel_42,LogMel_43,LogMel_44,LogMel_45,LogMel_46,LogMel_47,LogMel_48,LogMel_49,LogMel_50,LogMel_51,LogMel_52,LogMel_53,LogMel_54,LogMel_55,LogMel_56,LogMel_57,LogMel_58,LogMel_59,LogMel_60,LogMel_61,LogMel_62,LogMel_63,LogMel_64,LogMel_65,LogMel_66,LogMel_67,LogMel_68,LogMel_69,LogMel_70,LogMel_71,LogMel_72,LogMel_73,LogMel_74,LogMel_75,LogMel_76,LogMel_77,LogMel_78,LogMel_79,LogMel_80,LogMel_81,LogMel_82,LogMel_83,LogMel_84,LogMel_85,LogMel_86,LogMel_87,LogMel_88,LogMel_89,LogMel_90,LogMel_91,LogMel_92,LogMel_93,LogMel_94,LogMel_95,LogMel_96,LogMel_97,LogMel_98,LogMel_99,LogMel_100,LogMel_101,LogMel_102,LogMel_103,LogMel_104,LogMel_105,LogMel_106,LogMel_107,LogMel_108,LogMel_109,LogMel_110,LogMel_111,LogMel_112,LogMel_113,LogMel_114,LogMel_115,LogMel_116,LogMel_117,LogMel_118,LogMel_119,LogMel_120,LogMel_121,LogMel_122,LogMel_123,LogMel_124,LogMel_125,LogMel_126,LogMel_127,LogMel_128,SpectralContrast_1,SpectralContrast_2,SpectralContrast_3,SpectralContrast_4,SpectralContrast_5,SpectralContrast_6,SpectralContrast_7,gender
HW1_Q6_810101456_female.mp3,810101456,953.4229175431212,694.526175167663,0.06351482,0.09123360662862706,-365.2454,80.17076,-23.615728,-2.187828,-22.632498,-49.191856,-29.229483,-26.507257,-19.433523,-5.956908,-12.6289625,-8.038527,2.2179856,-44.097538,-44.097404,-44.0975,-44.083733,-44.056335,-43.983467,-42.31843,-35.04118,-27.931334,-23.657944,-19.79231,-17.64306,-16.948303,-16.061275,-15.9816265,-14.710737,-12.871076,-11.6955,-11.794776,-12.9894285,-14.138812,-13.812246,-13.571446,-13.90106,-13.639301,-14.275129,-16.013155,-17.454636,-19.019175,-19.723616,-21.12118,-22.228022,-22.412117,-23.27419,-23.630892,-25.172916,-26.442217,-28.127508,-30.41576,-30.459652,-30.448576,-29.776638,-28.543743,-28.58574,-29.00547,-29.33154,-30.18756,-31.288294,-31.992313,-33.01134,-33.544518,-33.952454,-33.653584,-32.920746,-31.614775,-30.762411,-30.10057,-29.239754,-28.955357,-28.580856,-28.438614,-29.062334,-29.64324,-29.828053,-30.355381,-30.52005,-29.83224,-29.161276,-28.913372,-29.10855,-29.740204,-30.571684,-31.623758,-32.079964,-31.953657,-31.883528,-31.576399,-31.841307,-31.400694,-31.182293,-30.877693,-30.9643,-31.002964,-30.67898,-30.693705,-30.552362,-30.52845,-30.96679,-32.407627,-34.374847,-36.696983,-38.586357,-40.22216,-41.219,-41.36952,-41.64936,-42.11768,-42.500725,-42.695587,-42.883373,-43.175526,-43.510693,-43.712673,-43.841423,-43.9769,-44.05315,-44.0818,-44.091278,-44.09461,-44.09725,-44.09752,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,-44.097637,24.48046032015296,24.303795921377375,25.731864279905196,24.309668010345874,23.936674469970644,46.92890154133566,21.91209176364286,female
HW1_intro_810100130_male.mp3,810100130,1183.490123648998,861.823967579916,0.050530817,0.11379190532345014,-331.29504,107.96515,-71.843346,3.1929111,-28.85328,-39.1282,-45.6956,-59.09175,-18.116077,-27.411259,-22.843353,1.6538286,-9.039266,-51.296284,-51.296284,-51.28848,-50.9465,-49.288036,-47.874294,-40.93498,-31.486593,-27.446308,-27.197466,-20.929094,-6.771266,-2.0540316,-5.9296837,-8.659519,-6.5911913,-3.1940985,-3.5936983,-4.8094153,-5.227159,-3.665655,-4.397842,-7.5572853,-9.55583,-8.978726,-10.078328,-12.853076,-15.359359,-14.988915,-17.013102,-21.199306,-24.088812,-26.413239,-27.696388,-27.417332,-25.340454,-23.594326,-20.81983,-21.620611,-22.09863,-22.054655,-21.592186,-21.42664,-21.084715,-22.255985,-23.890713,-23.71864,-24.013477,-24.751526,-24.246323,-23.5599,-22.82743,-20.263062,-18.619139,-18.802265,-19.438774,-19.969547,-19.618761,-17.696365,-15.802942,-15.2761135,-17.05873,-18.398098,-19.618095,-20.543747,-20.46186,-20.569178,-21.119278,-21.654524,-21.98857,-22.597689,-23.938122,-25.02961,-26.522844,-27.949032,-27.817066,-26.750929,-26.507538,-26.675407,-27.16612,-28.626759,-30.15395,-30.970089,-33.765865,-36.279537,-37.040485,-35.689964,-32.779663,-29.87847,-27.944765,-26.878803,-26.103605,-25.738955,-25.381302,-26.316427,-28.193476,-31.002762,-34.3893,-38.35651,-41.68616,-43.256897,-44.241055,-44.991802,-46.016647,-47.82756,-49.33569,-49.82921,-49.94445,-49.90239,-49.86249,-50.053604,-50.579674,-51.05273,-51.219814,-51.24284,-51.260235,-51.295864,-51.29597,-51.296284,-51.296284,-51.296284,-51.296284,-51.296284,-51.296284,-51.296284,-51.296284,-51.296284,-51.296284,26.558734174638598,24.784667945186964,23.982619719392098,19.51711709308934,23.562512484767876,49.62102248047205,22.66370397576356,male
HW1_Q5_810102142_male.mp3,810102142,1348.916215756293,712.7431597791361,0.03968871,0.14479971857087742,-380.61243,73.49987,-40.808014,-6.247141,-30.050364,-27.976204,-19.769096,-28.027088,-16.366737,-17.06859,-8.561787,-6.6333694,-11.748384,-47.556126,-47.555477,-47.547077,-47.430813,-47.195885,-46.349262,-43.931667,-40.23601,-32.746464,-24.979376,-21.489895,-20.744993,-19.731936,-18.67911,-18.394438,-18.448061,-19.66497,-20.023777,-19.229563,-18.650316,-18.752739,-19.80632,-21.194849,-21.767673,-21.435999,-21.419588,-22.031631,-22.354025,-22.770771,-23.10311,-23.417181,-24.016401,-24.611279,-25.562496,-25.976475,-25.946993,-26.257782,-26.438854,-26.552366,-27.099977,-27.468197,-27.658583,-28.384493,-27.707392,-27.671383,-27.701973,-27.62241,-27.802662,-28.001085,-27.805834,-27.867842,-27.640726,-27.795006,-28.06013,-28.467594,-28.815971,-29.589127,-30.272905,-30.254606,-30.674116,-30.83168,-31.09467,-31.404062,-31.6826,-31.578947,-31.51148,-31.794199,-32.019943,-32.41655,-32.854366,-31.119984,-31.23234,-33.15879,-32.658176,-31.898401,-31.470087,-31.156277,-30.973572,-31.374771,-31.540686,-32.193584,-33.49553,-34.587387,-34.901527,-34.98432,-35.131847,-35.396145,-35.83574,-36.43683,-36.2855,-35.987812,-35.72342,-35.450645,-35.558163,-35.898674,-36.098064,-36.067726,-36.22071,-37.18739,-38.551857,-40.83185,-42.685387,-43.52908,-44.20015,-44.88691,-45.5144,-45.92399,-46.259415,-46.59296,-46.827232,-47.01113,-47.199047,-47.409973,-47.47787,-47.4954,-47.515484,-47.53123,-47.550594,-47.555458,-47.55653,-47.55676,-47.55701,-47.557045,-47.557045,-47.557045,-47.557045,-47.557045,-47.557045,21.233623944518335,21.70708877295362,23.02137597476278,24.571072138645626,28.880817754500445,40.919998713757536,19.626077718305574,male
HW1_Q1_810101465_male.mp3,810101465,852.980027043665,673.0518722083323,0.04594525,0.07710760572424459,-370.61365,111.28613,-25.83196,-17.980696,-25.17482,-53.00003,-41.95914,-35.18455,-28.569105,-16.56845,-15.853307,-11.09797,-1.9269524,-47.4124,-47.4124,-47.4124,-47.40472,-47.356224,-46.831985,-44.350895,-35.24075,-29.415113,-26.680521,-22.414349,-13.775515,-8.676604,-7.0774965,-5.957208,-4.5899673,-2.8980334,-3.5935848,-5.3749504,-5.550928,-5.7035155,-7.132515,-10.021225,-11.157967,-12.25947,-13.1574745,-14.184868,-15.619525,-17.049723,-17.886805,-19.123997,-19.386871,-20.170176,-20.584585,-21.185005,-22.605566,-23.535711,-23.558832,-25.917118,-26.56727,-26.534918,-26.439415,-26.032875,-27.215021,-27.957346,-28.651102,-29.377129,-29.169258,-29.578947,-29.530224,-29.280884,-30.318468,-30.205442,-30.796984,-29.648653,-28.334995,-28.139973,-27.689466,-27.137245,-27.171038,-28.002731,-28.682337,-29.452885,-30.030111,-29.864773,-29.229721,-29.594934,-31.221626,-31.698843,-31.600416,-32.716496,-32.929283,-33.242844,-33.18129,-33.355637,-32.868267,-32.39297,-32.772087,-32.88518,-33.417854,-33.52972,-34.693455,-36.356297,-37.574715,-38.408012,-39.234093,-39.66068,-39.150616,-39.188713,-39.937687,-40.346058,-41.265095,-42.480236,-43.52763,-44.49633,-45.522972,-46.361065,-46.672516,-46.894096,-46.933224,-47.021736,-47.053787,-47.149883,-47.242302,-47.33183,-47.37285,-47.39445,-47.401134,-47.403763,-47.406864,-47.409695,-47.41153,-47.412083,-47.41227,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,-47.4124,26.046570094545565,24.124646920942443,21.270368955176565,17.578002141556148,18.034614473986945,48.246808313087016,19.951756840884446,male
HW1_Q4_810103338_female.mp3,810103338,1240.3005366009015,855.174143741484,0.05802226,0.11332497191584967,-316.34134,92.18027,-72.27317,-2.7030952,-41.18947,-44.34992,-20.255587,-32.082016,-19.341185,-20.515049,-16.999886,-8.1486435,-7.713835,-47.896126,-47.895515,-47.8863,-47.72499,-47.591953,-46.931618,-44.24603,-40.34353,-32.723484,-19.275429,-11.061568,-9.896668,-10.821511,-11.549118,-12.507712,-13.123186,-13.824374,-14.040111,-13.476704,-11.5911455,-8.690997,-8.0508585,-10.074862,-12.185083,-13.426947,-14.346559,-15.018142,-15.711462,-16.255337,-15.912108,-14.304981,-12.770426,-13.188405,-14.833538,-16.445908,-17.368423,-18.329802,-19.014914,-19.267132,-18.965572,-18.060858,-16.91629,-16.443745,-17.31381,-18.975191,-20.284998,-20.797352,-21.29913,-21.833204,-21.709694,-20.766745,-20.035212,-20.693316,-22.030306,-23.207172,-24.03335,-24.329735,-23.561888,-22.776543,-22.287243,-22.60218,-23.095013,-23.313139,-22.739668,-21.99056,-21.533411,-21.878181,-22.600855,-22.934679,-22.287603,-21.697897,-21.614878,-22.446287,-23.194733,-23.012856,-22.655508,-23.082058,-23.943138,-24.44205,-24.11288,-23.97058,-24.25064,-24.714464,-24.759733,-24.863619,-25.110466,-25.243301,-25.280838,-25.667578,-26.363544,-27.117672,-27.994175,-29.384806,-30.918293,-32.31719,-33.45089,-34.445713,-35.404133,-36.24597,-37.165703,-37.937958,-38.915684,-40.401325,-41.6331,-43.0629,-44.46375,-45.574757,-46.241436,-46.682777,-47.09697,-47.40617,-47.658554,-47.78728,-47.849144,-47.87501,-47.888287,-47.892494,-47.89585,-47.896122,-47.8954,-47.893238,-47.89636,-47.89636,-47.89636,-47.89636,-47.89636,-47.89636,-47.89636,22.031716395756945,25.15290521982825,22.509266764890857,21.23522253913268,21.02260695805644,49.3364280655698,20.654053603817033,female
HW1_Q3_810103140_male.mp3,810103140,1228.7403796625545,749.962613611013,0.12212019,0.12185818762609281,-199.99283,138.2296,-125.158585,-23.14038,-40.109074,-53.98031,-30.506824,-47.22872,-23.61765,-19.554829,-25.799822,-11.334927,-7.3835588,-46.6138,-46.6138,-46.61343,-46.507698,-45.67198,-44.264523,-39.03126,-26.770664,-15.973775,-13.472227,-12.286435,-7.9347568,-0.35621274,3.2283163,2.6024666,2.666496,4.5749264,6.632794,6.1410565,4.423618,3.4464855,3.2099917,2.1388755,0.3220072,-0.053448245,0.91834766,2.223626,1.564337,0.34013796,0.109650336,1.0041904,0.86674076,-0.051144343,-1.0284883,-1.1401606,-0.84095114,-0.9935828,-1.3009489,-1.5888547,-1.5143567,-1.4713624,-1.4116943,-1.7905035,-2.2006037,-2.2353826,-2.5245004,-2.6325433,-2.7487388,-2.7599049,-2.9832218,-3.4495869,-3.7014115,-3.2088363,-2.990478,-2.890835,-2.4719887,-2.2329466,-2.0392501,-2.2021663,-2.2874312,-2.8495622,-2.8755956,-3.1730814,-3.2424662,-3.307564,-3.963183,-5.043642,-6.150648,-6.876593,-7.230032,-7.9624887,-9.261679,-10.907054,-11.8219385,-12.590566,-12.958657,-13.42199,-13.340523,-13.211668,-12.825834,-12.493257,-12.64161,-13.217416,-13.934387,-15.002544,-16.37638,-17.716343,-18.549492,-19.428726,-20.299631,-21.159378,-21.77454,-22.535364,-23.438293,-24.895185,-26.763739,-28.521267,-30.369902,-33.89472,-38.365562,-39.127384,-38.84547,-40.18141,-41.77211,-42.83708,-43.7231,-44.520027,-44.980152,-45.368553,-45.623455,-45.926655,-46.07739,-46.26777,-46.39394,-46.45764,-46.505585,-46.52958,-46.582127,-46.59496,-46.608036,-46.60835,-46.61283,-46.6138,-46.6138,-46.6138,-46.6138,-46.6138,-46.6138,27.02117355717211,21.992074234387538,17.703024449138514,16.74483788736722,19.399244223044313,45.563711753048985,18.784251571904463,male
HW1_Q6_810600088_female.mp3,810600088,1333.8843149665477,809.8962633082102,0.012455964,0.14114196389930755,-475.8216,94.77011,-43.69767,-11.745701,-32.942722,-35.11726,-25.66295,-36.689476,-15.79058,-9.113613,-27.479712,-10.658297,9.540351,-58.364994,-58.364956,-58.36254,-58.293156,-58.207176,-57.90116,-54.52607,-42.556755,-30.70043,-28.56255,-30.655966,-28.783678,-26.351824,-26.182835,-25.052105,-25.663649,-24.45931,-20.80836,-19.794569,-22.071165,-24.08973,-25.487492,-26.600605,-26.694283,-26.82101,-25.683718,-23.996542,-24.118143,-26.438118,-28.875975,-30.408388,-32.145576,-33.753315,-33.83521,-33.601902,-32.480278,-30.637302,-30.088501,-30.840078,-32.53888,-34.17871,-34.938606,-34.78728,-34.209663,-33.518578,-34.491974,-36.006996,-36.284473,-37.198463,-37.61057,-36.60016,-36.008114,-36.419502,-37.855305,-39.954723,-40.9448,-40.48246,-38.50861,-37.087116,-35.425087,-34.434757,-34.125156,-34.195538,-34.31839,-33.826206,-34.342453,-36.021572,-37.06197,-37.90444,-39.663742,-41.535053,-42.63307,-45.363537,-49.04658,-50.417267,-49.118652,-46.16218,-44.76873,-45.019115,-45.420662,-45.792423,-44.54487,-42.875538,-40.67193,-38.91263,-37.705795,-36.537823,-36.009468,-36.531033,-38.22629,-41.61452,-45.764088,-49.399963,-51.496506,-52.84166,-53.810127,-53.897358,-53.28012,-52.749863,-52.164215,-51.559917,-51.581146,-52.366302,-53.90626,-54.955017,-55.594555,-56.579273,-57.148613,-57.38082,-57.640285,-57.745815,-57.732258,-57.798862,-57.865276,-57.965893,-58.054497,-58.14076,-58.22169,-58.299423,-58.34522,-58.358135,-58.362865,-58.364048,-58.36484,-58.364994,-58.364994,-58.364994,-58.364994,22.706402196709437,19.685340673602155,22.16132830933446,21.478367663862546,27.554264424290647,47.50401426095007,20.460543708383963,female
HW1_Q6_810101560_male.mp3,810101560,1216.9509044324598,811.3538729533146,0.033801332,0.11907803793040968,-392.87488,76.06432,-42.876446,-7.363628,-9.355598,-30.441027,-27.370447,-34.398247,-25.264091,-9.194354,-7.886793,-7.3108754,-0.5287587,-47.54106,-47.54106,-47.540596,-47.52788,-47.483337,-45.109795,-41.888805,-40.495487,-37.62198,-29.768179,-22.58703,-19.096195,-18.933578,-18.964705,-17.785965,-17.405697,-18.314362,-19.65547,-20.306581,-19.595041,-18.114845,-15.526954,-17.115877,-20.002922,-21.82724,-22.977959,-23.794924,-25.61343,-26.729893,-27.081568,-28.032526,-29.34008,-28.507545,-29.139666,-30.91962,-32.857372,-33.25296,-32.99018,-32.46227,-31.790648,-31.211332,-30.609394,-30.735582,-29.367662,-28.738403,-29.516243,-28.599888,-28.02094,-27.833008,-27.391848,-27.108389,-27.185886,-27.350298,-27.15032,-27.728268,-27.747826,-27.959787,-28.00859,-27.911322,-27.537313,-27.769182,-27.628742,-27.75599,-27.284973,-27.879578,-28.214632,-29.017027,-30.425539,-31.82687,-33.24169,-34.044514,-34.482975,-34.863544,-34.317284,-33.789856,-32.64939,-32.203556,-32.081318,-31.607449,-31.480371,-32.11494,-32.93538,-33.74336,-34.33131,-35.007515,-35.759106,-36.369892,-37.217327,-38.14122,-38.69462,-39.181034,-39.711533,-40.715996,-41.95031,-43.03746,-43.785637,-44.46455,-44.54023,-44.372578,-44.21364,-44.405483,-44.835144,-45.53964,-46.36941,-47.004566,-47.284954,-47.43367,-47.485207,-47.50183,-47.514687,-47.522438,-47.529438,-47.531178,-47.535614,-47.53949,-47.5409,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,-47.54106,25.951692947530344,23.608812621372312,23.325428475494707,19.81655205759761,20.61858306723297,50.14718157464124,19.352009770613563,male
HW1_Q6_810102148_female.mp3,810102148,1076.1629841894733,695.3334746412121,0.041689202,0.11436468258397614,-377.12262,95.33142,-26.788237,-16.55606,-40.993153,-53.105583,-21.378082,-18.874107,-15.384665,-11.601705,-16.984255,-4.80552,-1.7905995,-46.954113,-46.953716,-46.952522,-46.92794,-46.907722,-46.841938,-42.789246,-35.19313,-31.88857,-28.364346,-23.304108,-17.934029,-15.742224,-17.595999,-16.891142,-14.047763,-12.910725,-13.106138,-14.142987,-15.674851,-15.328206,-14.365523,-13.792863,-12.724423,-13.083215,-13.470082,-14.135121,-15.542282,-16.03055,-15.985622,-15.390874,-15.775438,-16.894129,-18.159082,-19.445482,-19.980753,-20.600998,-21.364277,-21.588724,-22.504938,-23.439419,-24.233988,-25.486362,-26.587992,-27.815619,-28.52235,-28.756126,-29.374712,-30.884155,-32.246613,-32.56145,-32.817028,-33.512646,-33.82099,-33.437393,-33.642277,-34.522278,-35.066063,-35.13265,-34.73515,-34.339005,-33.601208,-33.034687,-32.472187,-31.96833,-32.34494,-32.604534,-32.37815,-31.579233,-30.89653,-30.574705,-31.03522,-31.688644,-32.425392,-33.305042,-34.711018,-35.107754,-34.850376,-34.946457,-34.78516,-34.521545,-34.670296,-34.658485,-34.183857,-33.80008,-33.92385,-34.24619,-34.35546,-34.491142,-35.023083,-35.936943,-37.14595,-38.75729,-40.704464,-42.171043,-43.33012,-44.39093,-45.104137,-45.47321,-45.720985,-46.018353,-46.28769,-46.427235,-46.509205,-46.664032,-46.793503,-46.86864,-46.912083,-46.935158,-46.941746,-46.945362,-46.95063,-46.95221,-46.9528,-46.953667,-46.954193,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,-46.9542,25.310091431306486,23.702355379437893,21.74489271987698,24.737270433481996,20.30993322636301,48.31223367340113,20.606024718321603,female
HW1_Q3_810100590_female.mp3,810100590,1122.570913877216,834.5538934109993,0.057111066,0.09824524190920939,-349.00125,93.81157,-45.811848,12.339539,-39.999996,-70.800156,-28.809008,-22.57401,-19.6645,-15.736588,-12.889903,-7.8585687,-5.7897754,-48.363678,-48.364,-48.357033,-48.292995,-48.270584,-48.155586,-44.88321,-31.8264,-21.37018,-18.612593,-17.722874,-16.06455,-16.391657,-17.707317,-17.578976,-13.956283,-7.8474746,-3.6653578,-3.777876,-6.7729025,-9.699601,-12.564865,-14.34943,-13.134342,-11.39049,-9.512908,-8.265329,-9.258765,-11.537729,-14.253356,-16.142485,-18.788948,-19.98724,-18.19336,-16.965824,-17.885666,-20.108501,-22.87625,-25.520916,-26.895208,-27.7735,-27.53776,-27.08882,-27.06076,-27.752295,-28.803791,-30.123962,-31.711935,-32.656067,-32.67562,-32.095875,-32.068325,-32.879494,-33.251396,-33.42674,-33.672493,-33.300667,-32.53794,-31.972765,-30.713737,-29.481035,-28.357798,-27.95842,-28.30237,-28.09441,-27.768782,-26.202824,-24.890842,-24.934408,-25.038086,-24.276585,-23.631475,-22.903997,-22.229362,-22.015404,-22.467743,-23.5863,-24.359358,-24.683088,-25.000303,-25.325542,-25.207611,-25.101482,-25.632904,-25.842457,-26.607824,-27.716228,-28.472643,-29.810808,-31.563244,-32.439323,-33.674526,-35.535595,-36.592945,-38.136066,-39.263744,-40.04405,-40.329052,-40.551247,-41.097824,-42.0296,-43.17514,-44.208683,-45.09035,-46.101727,-46.88775,-47.51045,-47.825092,-47.960545,-48.06523,-48.149746,-48.23651,-48.300392,-48.33825,-48.352814,-48.35694,-48.36015,-48.362442,-48.363716,-48.36415,-48.3642,-48.364334,-48.364334,-48.364334,-48.364334,-48.364334,-48.364334,-48.364334,24.53293144229108,21.341806138807218,24.122318934983333,23.804737535543104,22.415878129554365,48.11821059755009,22.450307240959706,female
HW1_Q4_810102535_male.mp3,810102535,1109.4156158034461,805.704093356918,0.04223016,0.09869074562914004,-317.48456,118.72609,-77.32396,-15.8121,-37.477535,-55.529587,-31.378088,-40.842197,-25.283396,-20.890223,-20.390362,-3.9375393,-6.9680586,-49.785786,-49.786373,-49.783836,-49.73119,-49.471004,-48.46358,-45.76689,-37.66495,-31.05104,-24.580917,-18.56087,-11.444605,-6.934751,-7.5266314,-6.122051,-4.0397396,-3.60092,-2.4169712,-3.1581411,-4.2030954,-5.936571,-6.849983,-7.521482,-7.9315042,-7.9452205,-8.41394,-9.888433,-11.009048,-11.10435,-10.737446,-11.561678,-13.812591,-14.067568,-14.180594,-14.919625,-14.453541,-15.041853,-15.986397,-16.111797,-16.38521,-16.676586,-18.553087,-18.388529,-18.435377,-18.689157,-17.101706,-17.039335,-17.548681,-17.702951,-17.883257,-18.248306,-19.468449,-20.477194,-20.625301,-21.560854,-22.023174,-21.397793,-21.1624,-19.891413,-20.12719,-20.127146,-20.119007,-20.058525,-20.290298,-20.050035,-20.437094,-21.016613,-21.610762,-21.824179,-21.360735,-21.193066,-21.800793,-22.703884,-23.379936,-24.114763,-24.27963,-24.676907,-24.667177,-24.787092,-25.728378,-26.403795,-26.497856,-27.046932,-28.005228,-28.960789,-29.628084,-30.213354,-30.04942,-30.134989,-30.439394,-30.829098,-31.716583,-32.488686,-32.86324,-33.631542,-35.103657,-37.408775,-40.29232,-42.59473,-44.40251,-45.53868,-46.634052,-47.709423,-48.318394,-48.600014,-48.77485,-49.015053,-49.17057,-49.293987,-49.422268,-49.52837,-49.60972,-49.691044,-49.74232,-49.769596,-49.781544,-49.785095,-49.78639,-49.78666,-49.786674,-49.786674,-49.786674,-49.786674,-49.786674,-49.786674,-49.786674,-49.786674,-49.786674,24.98082169789366,24.21358168293704,19.16960940698923,17.25563482485576,18.68412607780928,49.14031635381497,19.31421934579693,male
HW1_Q1b_810198554_female.mp3,810198554,1020.5578560516306,720.3436650858245,0.06726719,0.09893506913603443,-331.7207,103.236824,-46.872063,-22.604687,-38.2255,-48.834732,-24.62915,-28.541132,-19.688812,-10.955763,-15.8942375,-9.264554,-5.8077483,-45.550926,-45.550926,-45.550472,-45.537617,-45.498966,-45.366703,-44.560055,-36.533848,-29.096542,-25.625948,-20.746704,-17.25299,-13.271349,-9.8154955,-8.373793,-7.8280926,-6.2380476,-5.4170847,-6.671192,-9.838547,-12.4703865,-14.777755,-14.362315,-12.736796,-11.964532,-11.557379,-9.447341,-8.051683,-9.432291,-10.602615,-10.343547,-11.986965,-13.883457,-14.798974,-15.071651,-15.839991,-16.270397,-16.5159,-17.650381,-18.33991,-19.57771,-20.839739,-21.565483,-22.145334,-22.051313,-21.571186,-22.031359,-21.51484,-23.028032,-23.31304,-22.080986,-21.914503,-22.693441,-23.620169,-24.888126,-25.708565,-26.4147,-25.740025,-25.903234,-26.378775,-26.6997,-26.245695,-25.425785,-25.365145,-25.502247,-25.424034,-26.5121,-27.337402,-26.675877,-25.844536,-26.647495,-28.737377,-30.111496,-29.968863,-29.600168,-29.061554,-29.213186,-29.08991,-28.724127,-28.57027,-29.580776,-30.714506,-30.61122,-30.049723,-30.063938,-30.597914,-31.165068,-31.114937,-31.237661,-31.476944,-32.498142,-34.134224,-36.230614,-38.0668,-39.133892,-39.928284,-40.406063,-41.217434,-41.9839,-42.57376,-42.989452,-43.412266,-43.909904,-44.308052,-44.71072,-45.087894,-45.328873,-45.424953,-45.472885,-45.51302,-45.534245,-45.539917,-45.54561,-45.547737,-45.550774,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,-45.550926,22.964081995990178,24.748765551107073,22.71817320502315,21.765470674221927,21.231378969706856,48.6993556349611,20.895053263479706,female
HW1_Q4_810100168_female.mp3,810100168,1216.9868060183053,823.4646717752689,0.035683345,0.12824583535992218,-364.0641,80.710815,-23.182377,5.242427,-35.902954,-57.645817,-26.57254,-20.90811,-11.876356,-11.625074,-16.696936,-3.7859113,-5.1398926,-45.204617,-45.204617,-45.20327,-45.17182,-45.16788,-45.117577,-41.49501,-32.38428,-28.979128,-25.637262,-20.753092,-16.808134,-14.482573,-14.482238,-14.720258,-11.996875,-10.965201,-12.711565,-14.487278,-16.27237,-18.132275,-16.588533,-13.651406,-11.316169,-10.6861515,-11.241647,-12.855464,-15.549766,-17.057068,-17.314314,-17.434834,-17.900734,-18.963524,-20.105225,-22.314379,-23.906834,-25.677073,-25.79713,-25.998146,-26.435211,-27.173292,-28.352352,-29.572908,-30.256128,-31.229492,-32.36887,-32.559616,-33.5557,-34.43273,-35.55305,-35.903835,-36.043007,-35.43606,-35.312622,-35.108036,-35.26917,-35.19178,-34.657185,-34.044666,-32.698723,-31.748285,-31.484217,-30.882326,-30.91182,-31.177256,-30.685213,-29.577394,-28.703106,-28.490105,-29.062458,-29.1837,-28.5739,-27.735323,-27.505457,-27.765394,-28.51492,-29.496635,-30.355263,-30.754135,-30.693617,-31.500195,-32.425827,-32.83331,-32.65028,-31.908688,-31.338287,-31.210123,-30.960476,-29.491938,-29.40518,-31.122026,-32.132267,-33.519825,-35.905777,-37.933506,-39.158237,-40.314342,-41.28356,-41.816402,-42.459045,-42.902885,-43.45044,-43.81811,-44.10742,-44.303467,-44.436718,-44.610657,-44.789825,-44.89093,-44.987938,-45.01813,-45.04676,-45.091663,-45.137077,-45.159477,-45.181103,-45.19472,-45.19606,-45.19736,-45.20082,-45.20192,-45.20412,-45.20457,-45.204617,-45.204617,-45.204617,-45.204617,-45.204617,26.549268372044885,22.52010936176662,20.93259932670917,20.587990075940468,20.42775590001735,48.396327386727194,22.061639001931095,female
